Date,Exercise,Weight(lbs),Reps,Primary Muscle Group,Secondary Muscle Group,Volume,Week,day of week
2024-07-16,Cable Press (Up),22.5,7,Chest,Triceps,157.5,2024-07-15,Tuesday
2024-07-16,Cable Press (Up),22.5,8,Chest,Triceps,180.0,2024-07-15,Tuesday
2024-07-16,Cable Press (Up),22.5,8,Chest,Triceps,180.0,2024-07-15,Tuesday
2024-07-16,Overhead Tricep,22.5,10,Triceps,,225.0,2024-07-15,Tuesday
2024-07-16,Seated Row,140.0,13,Back,,1820.0,2024-07-15,Tuesday
2024-07-16,Seated Row,160.0,12,Back,,1920.0,2024-07-15,Tuesday
2024-07-16,Seated Row,200.0,7,Back,,1400.0,2024-07-15,Tuesday
2024-07-16,Seated Row,180.0,8,Back,,1440.0,2024-07-15,Tuesday
2024-07-16,Seated Row,180.0,7,Back,,1260.0,2024-07-15,Tuesday
2024-07-16,Seated Row,180.0,7,Back,,1260.0,2024-07-15,Tuesday
2024-07-16,Rear Pec Dec,160.0,10,Shoulders,,1600.0,2024-07-15,Tuesday
2024-07-16,Rear Pec Dec,160.0,8,Shoulders,,1280.0,2024-07-15,Tuesday
2024-07-16,Rear Pec Dec,160.0,7,Shoulders,,1120.0,2024-07-15,Tuesday
2024-07-16,Rear Pec Dec,160.0,7,Shoulders,,1120.0,2024-07-15,Tuesday
2024-07-16,Cable Curls,95.0,8,Biceps,,760.0,2024-07-15,Tuesday
2024-07-16,Cable Curls,95.0,6,Biceps,,570.0,2024-07-15,Tuesday
2024-07-16,Cable Curls,95.0,5,Biceps,,475.0,2024-07-15,Tuesday
2024-07-16,Lat Pulldown,140.0,9,Lats,Biceps,1260.0,2024-07-15,Tuesday
2024-07-16,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-07-15,Tuesday
2024-07-16,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-07-15,Tuesday
2024-07-16,Single Arm Lat Pull,120.0,8,Lats,,960.0,2024-07-15,Tuesday
2024-07-16,Single Arm Lat Pull,120.0,8,Lats,,960.0,2024-07-15,Tuesday
2024-07-16,Single Arm Lat Pull,120.0,7,Lats,,840.0,2024-07-15,Tuesday
2024-07-16,Machine Curl,140.0,6,Biceps,,840.0,2024-07-15,Tuesday
2024-07-16,Machine Curl,125.0,7,Biceps,,875.0,2024-07-15,Tuesday
2024-07-16,Machine Curl,125.0,6,Biceps,,750.0,2024-07-15,Tuesday
2024-07-16,Machine Curl,125.0,6,Biceps,,750.0,2024-07-15,Tuesday
2024-07-18,Barbell Squat,135.0,14,Quads,Glutes,1890.0,2024-07-15,Thursday
2024-07-18,Barbell Squat,225.0,10,Quads,Glutes,2250.0,2024-07-15,Thursday
2024-07-18,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-07-15,Thursday
2024-07-18,Barbell Squat,315.0,5,Quads,Glutes,1575.0,2024-07-15,Thursday
2024-07-18,Barbell Squat,315.0,4,Quads,Glutes,1260.0,2024-07-15,Thursday
2024-07-18,Leg Curl,70.0,10,Hamstrings,,700.0,2024-07-15,Thursday
2024-07-18,Leg Curl,70.0,10,Hamstrings,,700.0,2024-07-15,Thursday
2024-07-18,Leg Curl,70.0,8,Hamstrings,,560.0,2024-07-15,Thursday
2024-07-28,Leg Press,450.0,15,Quads,Glutes,6750.0,2024-07-22,Sunday
2024-07-28,Leg Press,540.0,15,Quads,Glutes,8100.0,2024-07-22,Sunday
2024-07-28,Leg Press,630.0,10,Quads,Glutes,6300.0,2024-07-22,Sunday
2024-07-28,Leg Press,720.0,1,Quads,Glutes,720.0,2024-07-22,Sunday
2024-07-28,Leg Press,810.0,7,Quads,Glutes,5670.0,2024-07-22,Sunday
2024-07-28,Leg Press,900.0,8,Quads,Glutes,7200.0,2024-07-22,Sunday
2024-07-28,Hammer Curl,40.0,15,Biceps,,600.0,2024-07-22,Sunday
2024-07-28,Hammer Curl,40.0,14,Biceps,,560.0,2024-07-22,Sunday
2024-07-28,Hammer Curl,40.0,10,Biceps,,400.0,2024-07-22,Sunday
2024-07-28,Hammer Curl,40.0,10,Biceps,,400.0,2024-07-22,Sunday
2024-07-28,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-07-22,Sunday
2024-07-28,RDL,100.0,11,Hamstrings,Low Back,1100.0,2024-07-22,Sunday
2024-07-28,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-07-22,Sunday
2024-07-28,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-07-22,Sunday
2024-07-28,Leg Curl,80.0,8,Hamstrings,,640.0,2024-07-22,Sunday
2024-07-28,Leg Curl,70.0,8,Hamstrings,,560.0,2024-07-22,Sunday
2024-07-28,Leg Curl,70.0,7,Hamstrings,,490.0,2024-07-22,Sunday
2024-07-28,Leg Curl,70.0,8,Hamstrings,,560.0,2024-07-22,Sunday
2024-07-28,Leg Extension,130.0,10,Quads,,1300.0,2024-07-22,Sunday
2024-07-28,Leg Extension,120.0,10,Quads,,1200.0,2024-07-22,Sunday
2024-07-28,Leg Extension,130.0,10,Quads,,1300.0,2024-07-22,Sunday
2024-07-30,Pull-Ups,180.0,16,Lats,Biceps,2880.0,2024-07-29,Tuesday
2024-07-30,Pull-Ups,180.0,11,Lats,Biceps,1980.0,2024-07-29,Tuesday
2024-07-30,Lat Pulldown,120.0,12,Lats,Biceps,1440.0,2024-07-29,Tuesday
2024-07-30,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-07-29,Tuesday
2024-07-30,Lat Pulldown,140.0,9,Lats,Biceps,1260.0,2024-07-29,Tuesday
2024-07-30,Lat Pulldown,140.0,9,Lats,Biceps,1260.0,2024-07-29,Tuesday
2024-07-30,Tricep Pushdown,85.0,10,Triceps,,850.0,2024-07-29,Tuesday
2024-07-30,Tricep Pushdown,70.0,12,Triceps,,840.0,2024-07-29,Tuesday
2024-07-30,Tricep Pushdown,70.0,10,Triceps,,700.0,2024-07-29,Tuesday
2024-07-30,Tricep Pushdown,70.0,6,Triceps,,420.0,2024-07-29,Tuesday
2024-07-30,T-Bar Row,45.0,17,Back,,765.0,2024-07-29,Tuesday
2024-07-30,T-Bar Row,90.0,10,Back,,900.0,2024-07-29,Tuesday
2024-07-30,T-Bar Row,90.0,10,Back,,900.0,2024-07-29,Tuesday
2024-07-30,T-Bar Row,90.0,10,Back,,900.0,2024-07-29,Tuesday
2024-07-30,Machine Chest Press,160.0,9,Chest,Triceps,1440.0,2024-07-29,Tuesday
2024-07-30,Machine Chest Press,160.0,8,Chest,Triceps,1280.0,2024-07-29,Tuesday
2024-07-30,Machine Chest Press,160.0,8,Chest,Triceps,1280.0,2024-07-29,Tuesday
2024-07-30,Machine Chest Press,160.0,8,Chest,Triceps,1280.0,2024-07-29,Tuesday
2024-07-30,Seated Curl,50.0,5,Biceps,,250.0,2024-07-29,Tuesday
2024-07-30,Seated Curl,45.0,6,Biceps,,270.0,2024-07-29,Tuesday
2024-07-30,Seated Curl,45.0,6,Biceps,,270.0,2024-07-29,Tuesday
2024-08-06,Barbell Squat,135.0,15,Quads,Glutes,2025.0,2024-08-05,Tuesday
2024-08-06,Barbell Squat,225.0,12,Quads,Glutes,2700.0,2024-08-05,Tuesday
2024-08-06,Barbell Squat,315.0,6,Quads,Glutes,1890.0,2024-08-05,Tuesday
2024-08-06,Barbell Squat,315.0,6,Quads,Glutes,1890.0,2024-08-05,Tuesday
2024-08-06,Barbell Squat,335.0,3,Quads,Glutes,1005.0,2024-08-05,Tuesday
2024-08-06,Barbell Squat,355.0,1,Quads,Glutes,355.0,2024-08-05,Tuesday
2024-08-06,Barbell Squat,355.0,2,Quads,Glutes,710.0,2024-08-05,Tuesday
2024-08-06,Bicep Curl,40.0,17,Biceps,,680.0,2024-08-05,Tuesday
2024-08-06,Bicep Curl,40.0,11,Biceps,,440.0,2024-08-05,Tuesday
2024-08-06,Bicep Curl,40.0,9,Biceps,,360.0,2024-08-05,Tuesday
2024-08-06,Bicep Curl,40.0,8,Biceps,,320.0,2024-08-05,Tuesday
2024-08-06,Bicep Curl,40.0,9,Biceps,,360.0,2024-08-05,Tuesday
2024-08-06,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-08-05,Tuesday
2024-08-06,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-08-05,Tuesday
2024-08-06,RDL,100.0,11,Hamstrings,Low Back,1100.0,2024-08-05,Tuesday
2024-08-06,RDL,100.0,11,Hamstrings,Low Back,1100.0,2024-08-05,Tuesday
2024-08-06,Leg Extension,130.0,11,Quads,,1430.0,2024-08-05,Tuesday
2024-08-06,Leg Extension,130.0,9,Quads,,1170.0,2024-08-05,Tuesday
2024-08-06,Leg Extension,130.0,8,Quads,,1040.0,2024-08-05,Tuesday
2024-08-06,Leg Curl,70.0,9,Hamstrings,,630.0,2024-08-05,Tuesday
2024-08-06,Leg Curl,70.0,8,Hamstrings,,560.0,2024-08-05,Tuesday
2024-08-08,Dumbbell Bench,60.0,10,Chest,Triceps,600.0,2024-08-05,Thursday
2024-08-08,Dumbbell Bench,90.0,9,Chest,Triceps,810.0,2024-08-05,Thursday
2024-08-08,Dumbbell Bench,90.0,7,Chest,Triceps,630.0,2024-08-05,Thursday
2024-08-08,Dumbbell Bench,90.0,6,Chest,Triceps,540.0,2024-08-05,Thursday
2024-08-08,Tricep Pushdown,85.0,9,Triceps,,765.0,2024-08-05,Thursday
2024-08-08,Tricep Pushdown,85.0,8,Triceps,,680.0,2024-08-05,Thursday
2024-08-08,Tricep Pushdown,70.0,8,Triceps,,560.0,2024-08-05,Thursday
2024-08-08,Tricep Pushdown,70.0,8,Triceps,,560.0,2024-08-05,Thursday
2024-08-08,Machine Chest Press,190.0,10,Chest,Triceps,1900.0,2024-08-05,Thursday
2024-08-08,Machine Chest Press,190.0,8,Chest,Triceps,1520.0,2024-08-05,Thursday
2024-08-08,Machine Chest Press,190.0,7,Chest,Triceps,1330.0,2024-08-05,Thursday
2024-08-08,Machine Chest Press,175.0,8,Chest,Triceps,1400.0,2024-08-05,Thursday
2024-08-08,Lateral Raise,30.0,12,Shoulders,,360.0,2024-08-05,Thursday
2024-08-08,Lateral Raise,30.0,10,Shoulders,,300.0,2024-08-05,Thursday
2024-08-08,Lateral Raise,30.0,8,Shoulders,,240.0,2024-08-05,Thursday
2024-08-08,Lateral Raise,30.0,8,Shoulders,,240.0,2024-08-05,Thursday
2024-08-08,Lateral Raise,30.0,6,Shoulders,,180.0,2024-08-05,Thursday
2024-08-08,Incline Bench,135.0,3,Chest,Triceps,405.0,2024-08-05,Thursday
2024-08-10,Pull-Ups,180.0,15,Lats,Biceps,2700.0,2024-08-05,Saturday
2024-08-10,Pull-Ups,180.0,10,Lats,Biceps,1800.0,2024-08-05,Saturday
2024-08-10,Pull-Ups,180.0,9,Lats,Biceps,1620.0,2024-08-05,Saturday
2024-08-10,Tricep Pushdown,70.0,15,Triceps,,1050.0,2024-08-05,Saturday
2024-08-10,Tricep Pushdown,85.0,9,Triceps,,765.0,2024-08-05,Saturday
2024-08-10,Tricep Pushdown,85.0,8,Triceps,,680.0,2024-08-05,Saturday
2024-08-10,Tricep Pushdown,70.0,9,Triceps,,630.0,2024-08-05,Saturday
2024-08-10,Lat Pulldown,140.0,10,Lats,Biceps,1400.0,2024-08-05,Saturday
2024-08-10,Lat Pulldown,140.0,7,Lats,Biceps,980.0,2024-08-05,Saturday
2024-08-10,Lat Pulldown,140.0,9,Lats,Biceps,1260.0,2024-08-05,Saturday
2024-08-10,Lat Pulldown,140.0,12,Lats,Biceps,1680.0,2024-08-05,Saturday
2024-08-10,Lat Pulldown,160.0,6,Lats,Biceps,960.0,2024-08-05,Saturday
2024-08-10,Lat Pulldown,140.0,8,Lats,Biceps,1120.0,2024-08-05,Saturday
2024-08-10,Rear Pec Dec,145.0,8,Shoulders,,1160.0,2024-08-05,Saturday
2024-08-10,Rear Pec Dec,130.0,8,Shoulders,,1040.0,2024-08-05,Saturday
2024-08-10,Rear Pec Dec,130.0,9,Shoulders,,1170.0,2024-08-05,Saturday
2024-08-10,Rear Pec Dec,130.0,8,Shoulders,,1040.0,2024-08-05,Saturday
2024-08-10,Hammer Curl,35.0,12,Biceps,,420.0,2024-08-05,Saturday
2024-08-10,Hammer Curl,35.0,7,Biceps,,245.0,2024-08-05,Saturday
2024-08-10,Hammer Curl,35.0,10,Biceps,,350.0,2024-08-05,Saturday
2024-08-10,Hammer Curl,35.0,8,Biceps,,280.0,2024-08-05,Saturday
2024-08-10,Single Arm Lat Pull,140.0,8,Lats,,1120.0,2024-08-05,Saturday
2024-08-14,Leg Press,360.0,15,Quads,Glutes,5400.0,2024-08-12,Wednesday
2024-08-14,Leg Press,450.0,15,Quads,Glutes,6750.0,2024-08-12,Wednesday
2024-08-14,Leg Press,540.0,13,Quads,Glutes,7020.0,2024-08-12,Wednesday
2024-08-14,Leg Press,630.0,12,Quads,Glutes,7560.0,2024-08-12,Wednesday
2024-08-14,Leg Press,720.0,9,Quads,Glutes,6480.0,2024-08-12,Wednesday
2024-08-14,Leg Press,540.0,15,Quads,Glutes,8100.0,2024-08-12,Wednesday
2024-08-14,RDL,100.0,12,Hamstrings,Low Back,1200.0,2024-08-12,Wednesday
2024-08-14,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-08-12,Wednesday
2024-08-14,RDL,100.0,10,Hamstrings,Low Back,1000.0,2024-08-12,Wednesday
2024-08-14,RDL,100.0,11,Hamstrings,Low Back,1100.0,2024-08-12,Wednesday
2024-08-14,Hip Thrust,225.0,14,Glutes,Hamstrings,3150.0,2024-08-12,Wednesday
2024-08-14,Hip Thrust,315.0,10,Glutes,Hamstrings,3150.0,2024-08-12,Wednesday
2024-08-14,Hip Thrust,315.0,12,Glutes,Hamstrings,3780.0,2024-08-12,Wednesday
2024-08-14,Hip Thrust,315.0,7,Glutes,Hamstrings,2205.0,2024-08-12,Wednesday
2024-08-14,Hip Thrust,335.0,10,Glutes,Hamstrings,3350.0,2024-08-12,Wednesday
2024-08-14,Leg Curl,70.0,10,Hamstrings,,700.0,2024-08-12,Wednesday
2024-08-14,Leg Curl,70.0,9,Hamstrings,,630.0,2024-08-12,Wednesday
2024-08-14,Leg Curl,70.0,8,Hamstrings,,560.0,2024-08-12,Wednesday
2024-08-14,Leg Extension,130.0,11,Quads,,1430.0,2024-08-12,Wednesday
2024-08-14,Leg Extension,130.0,9,Quads,,1170.0,2024-08-12,Wednesday
2024-08-14,Leg Extension,130.0,9,Quads,,1170.0,2024-08-12,Wednesday
2024-08-15,Dumbbell Bench,60.0,15,Chest,Triceps,900.0,2024-08-12,Thursday
2024-08-15,Dumbbell Bench,85.0,10,Chest,Triceps,850.0,2024-08-12,Thursday
2024-08-15,Dumbbell Bench,85.0,7,Chest,Triceps,595.0,2024-08-12,Thursday
2024-08-15,Dumbbell Bench,85.0,7,Chest,Triceps,595.0,2024-08-12,Thursday
2024-08-15,Tricep Pushdown,85.0,9,Triceps,,765.0,2024-08-12,Thursday
2024-08-15,Tricep Pushdown,85.0,8,Triceps,,680.0,2024-08-12,Thursday
2024-08-15,Tricep Pushdown,85.0,8,Triceps,,680.0,2024-08-12,Thursday
2024-08-15,Tricep Pushdown,85.0,7,Triceps,,595.0,2024-08-12,Thursday
2024-08-15,Lateral Raise,30.0,12,Shoulders,,360.0,2024-08-12,Thursday
2024-08-15,Lateral Raise,30.0,12,Shoulders,,360.0,2024-08-12,Thursday
2024-08-15,Lateral Raise,30.0,10,Shoulders,,300.0,2024-08-12,Thursday
2024-08-15,Lateral Raise,30.0,10,Shoulders,,300.0,2024-08-12,Thursday
2024-08-15,Hammer Curl,45.0,12,Biceps,,540.0,2024-08-12,Thursday
2024-08-15,Hammer Curl,45.0,10,Biceps,,450.0,2024-08-12,Thursday
2024-08-15,Hammer Curl,45.0,10,Biceps,,450.0,2024-08-12,Thursday
2024-08-15,Hammer Curl,45.0,9,Biceps,,405.0,2024-08-12,Thursday
2024-08-15,Pec Dec,175.0,10,Chest,,1750.0,2024-08-12,Thursday
2024-08-15,Pec Dec,175.0,8,Chest,,1400.0,2024-08-12,Thursday
2024-08-15,Pec Dec,160.0,8,Chest,,1280.0,2024-08-12,Thursday
2024-08-15,Pec Dec,160.0,8,Chest,,1280.0,2024-08-12,Thursday
2024-08-15,Pec Dec,145.0,8,Chest,,1160.0,2024-08-12,Thursday
2024-08-15,Overhead Tricep,17.5,14,Triceps,,245.0,2024-08-12,Thursday
2024-08-15,Overhead Tricep,22.5,10,Triceps,,225.0,2024-08-12,Thursday
2024-08-15,Overhead Tricep,22.5,10,Triceps,,225.0,2024-08-12,Thursday
2024-08-15,Overhead Tricep,22.5,9,Triceps,,202.5,2024-08-12,Thursday
2024-08-15,Overhead Tricep,22.5,8,Triceps,,180.0,2024-08-12,Thursday
2024-08-15,Machine Chest Press,45.0,12,Chest,Triceps,540.0,2024-08-12,Thursday
2024-08-15,Machine Chest Press,45.0,9,Chest,Triceps,405.0,2024-08-12,Thursday
2024-08-15,Machine Chest Press,160.0,7,Chest,Triceps,1120.0,2024-08-12,Thursday
2024-08-15,Machine Chest Press,160.0,6,Chest,Triceps,960.0,2024-08-12,Thursday
2024-08-19,Seated Row,140.0,12,Back,,1680.0,2024-08-19,Monday
2024-08-19,Seated Row,160.0,10,Back,,1600.0,2024-08-19,Monday
2024-08-19,Seated Row,180.0,7,Back,,1260.0,2024-08-19,Monday
2024-08-19,Seated Row,180.0,8,Back,,1440.0,2024-08-19,Monday
2024-08-19,Seated Row,160.0,7,Back,,1120.0,2024-08-19,Monday
2024-08-19,Seated Row,160.0,7,Back,,1120.0,2024-08-19,Monday
2024-08-19,Shoulder Press,60.0,14,Shoulders,,840.0,2024-08-19,Monday
2024-08-19,Shoulder Press,60.0,10,Shoulders,,600.0,2024-08-19,Monday
2024-08-19,Shoulder Press,60.0,7,Shoulders,,420.0,2024-08-19,Monday
2024-08-19,Shoulder Press,60.0,7,Shoulders,,420.0,2024-08-19,Monday
2024-08-19,Machine Row (Vertical),80.0,12,Lats,Biceps,960.0,2024-08-19,Monday
2024-08-19,Machine Row (Vertical),90.0,9,Lats,Biceps,810.0,2024-08-19,Monday
2024-08-19,Machine Row (Vertical),90.0,8,Lats,Biceps,720.0,2024-08-19,Monday
2024-08-19,Machine Row (Vertical),90.0,6,Lats,Biceps,540.0,2024-08-19,Monday
2024-08-19,EZ Curl,100.0,12,Biceps,,1200.0,2024-08-19,Monday
2024-08-19,EZ Curl,100.0,8,Biceps,,800.0,2024-08-19,Monday
2024-08-19,EZ Curl,100.0,10,Biceps,,1000.0,2024-08-19,Monday
2024-08-19,EZ Curl,100.0,8,Biceps,,800.0,2024-08-19,Monday
2024-08-19,Rear Crossover,22.5,10,Shoulders,,225.0,2024-08-19,Monday
2024-08-19,Rear Crossover,22.5,10,Shoulders,,225.0,2024-08-19,Monday
2024-08-19,Rear Crossover,22.5,9,Shoulders,,202.5,2024-08-19,Monday
2024-08-19,Rear Crossover,22.5,8,Shoulders,,180.0,2024-08-19,Monday
2024-08-19,Hammer Curl,40.0,10,Biceps,,400.0,2024-08-19,Monday
2024-08-19,Hammer Curl,40.0,9,Biceps,,360.0,2024-08-19,Monday
2024-08-19,Hammer Curl,40.0,8,Biceps,,320.0,2024-08-19,Monday
2024-08-19,Lateral Raise,30.0,10,Shoulders,,300.0,2024-08-19,Monday
2024-08-19,Lateral Raise,30.0,8,Shoulders,,240.0,2024-08-19,Monday
2024-08-19,Lateral Raise,30.0,8,Shoulders,,240.0,2024-08-19,Monday
2024-08-19,Single Arm Lat Pull,140.0,8,Lats,,1120.0,2024-08-19,Monday
2024-08-19,Single Arm Lat Pull,130.0,7,Lats,,910.0,2024-08-19,Monday
2024-08-19,Single Arm Lat Pull,130.0,7,Lats,,910.0,2024-08-19,Monday
2024-08-19,Single Arm Lat Pull,130.0,6,Lats,,780.0,2024-08-19,Monday
2024-08-19,Machine Row,115.0,12,Back,,1380.0,2024-08-19,Monday
2024-08-19,Machine Row,130.0,8,Back,,1040.0,2024-08-19,Monday
2024-08-19,Machine Row,130.0,11,Back,,1430.0,2024-08-19,Monday
2024-08-20,Hack Squat,90.0,12,Quads,Glutes,1080.0,2024-08-19,Tuesday
2024-08-20,Hack Squat,180.0,12,Quads,Glutes,2160.0,2024-08-19,Tuesday
2024-08-20,Hack Squat,270.0,10,Quads,Glutes,2700.0,2024-08-19,Tuesday
2024-08-20,Hack Squat,270.0,9,Quads,Glutes,2430.0,2024-08-19,Tuesday
2024-08-20,Hack Squat,270.0,8,Quads,Glutes,2160.0,2024-08-19,Tuesday
2024-08-20,Leg Curl,65.0,12,Hamstrings,,780.0,2024-08-19,Tuesday
2024-08-20,Leg Curl,70.0,12,Hamstrings,,840.0,2024-08-19,Tuesday
2024-08-20,Leg Curl,70.0,9,Hamstrings,,630.0,2024-08-19,Tuesday
2024-08-20,Leg Curl,70.0,8,Hamstrings,,560.0,2024-08-19,Tuesday
2024-08-20,Leg Extension,130.0,11,Quads,,1430.0,2024-08-19,Tuesday
2024-08-20,Leg Extension,130.0,9,Quads,,1170.0,2024-08-19,Tuesday
2024-08-20,Leg Extension,130.0,8,Quads,,1040.0,2024-08-19,Tuesday
2024-08-20,Leg Extension,130.0,8,Quads,,1040.0,2024-08-19,Tuesday
2024-08-26,Hack Squat,90.0,15,Quads,Glutes,1350.0,2024-08-26,Monday
2024-08-26,Hack Squat,180.0,13,Quads,Glutes,2340.0,2024-08-26,Monday
2024-08-26,Hack Squat,270.0,11,Quads,Glutes,2970.0,2024-08-26,Monday
2024-08-26,Hack Squat,270.0,9,Quads,Glutes,2430.0,2024-08-26,Monday
2024-08-26,Hack Squat,270.0,8,Quads,Glutes,2160.0,2024-08-26,Monday
2024-08-26,RDL,110.0,12,Hamstrings,Low Back,1320.0,2024-08-26,Monday
2024-08-26,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-08-26,Monday
2024-08-26,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-08-26,Monday
2024-08-26,RDL,110.0,10,Hamstrings,Low Back,1100.0,2024-08-26,Monday
2024-08-26,Leg Curl,70.0,10,Hamstrings,,700.0,2024-08-26,Monday
2024-08-26,Leg Curl,70.0,9,Hamstrings,,630.0,2024-08-26,Monday
2024-08-26,Leg Curl,70.0,8,Hamstrings,,560.0,2024-08-26,Monday
2024-08-26,Leg Curl,70.0,9,Hamstrings,,630.0,2024-08-26,Monday
2024-08-26,Shoulder Press Machine,95.0,14,Shoulders,,1330.0,2024-08-26,Monday
2024-08-26,Shoulder Press Machine,95.0,8,Shoulders,,760.0,2024-08-26,Monday
2024-08-26,Shoulder Press Machine,95.0,8,Shoulders,,760.0,2024-08-26,Monday
2024-08-26,Shoulder Press Machine,95.0,10,Shoulders,,950.0,2024-08-26,Monday
2024-08-26,Calf Machine,230.0,20,Calves,,4600.0,2024-08-26,Monday
2024-08-26,Calf Machine,230.0,20,Calves,,4600.0,2024-08-26,Monday
2024-08-26,Leg Extension,120.0,12,Quads,,1440.0,2024-08-26,Monday
2024-08-26,Leg Extension,120.0,10,Quads,,1200.0,2024-08-26,Monday
2024-08-26,Leg Extension,120.0,9,Quads,,1080.0,2024-08-26,Monday
2024-08-27,Dumbbell Bench,65.0,12,Chest,Triceps,780.0,2024-08-26,Tuesday
2024-08-27,Dumbbell Bench,90.0,8,Chest,Triceps,720.0,2024-08-26,Tuesday
2024-08-27,Dumbbell Bench,90.0,6,Chest,Triceps,540.0,2024-08-26,Tuesday
2024-08-27,Dumbbell Bench,90.0,6,Chest,Triceps,540.0,2024-08-26,Tuesday
2024-08-27,Dumbbell Bench,90.0,6,Chest,Triceps,540.0,2024-08-26,Tuesday
2024-08-27,Overhead Tricep Cable,22.5,10,Triceps,,225.0,2024-08-26,Tuesday
2024-08-27,Overhead Tricep Cable,22.5,9,Triceps,,202.5,2024-08-26,Tuesday
2024-08-27,Overhead Tricep Cable,22.5,9,Triceps,,202.5,2024-08-26,Tuesday
2024-08-27,Bicep Curl,35.0,12,Biceps,,420.0,2024-08-26,Tuesday
2024-08-27,Bicep Curl,35.0,12,Biceps,,420.0,2024-08-26,Tuesday
2024-08-27,Bicep Curl,35.0,10,Biceps,,350.0,2024-08-26,Tuesday
2024-08-27,Bicep Curl,35.0,10,Biceps,,350.0,2024-08-26,Tuesday
2024-08-27,Decline Bench,130.0,15,Chest,Triceps,1950.0,2024-08-26,Tuesday
2024-08-27,Decline Bench,155.0,10,Chest,Triceps,1550.0,2024-08-26,Tuesday
2024-08-27,Decline Bench,155.0,10,Chest,Triceps,1550.0,2024-08-26,Tuesday
2024-08-27,Decline Bench,155.0,9,Chest,Triceps,1395.0,2024-08-26,Tuesday
2024-08-27,Tricep Machine,110.0,10,Triceps,,1100.0,2024-08-26,Tuesday
2024-08-27,Tricep Machine,110.0,10,Triceps,,1100.0,2024-08-26,Tuesday
2024-08-27,Tricep Machine,110.0,10,Triceps,,1100.0,2024-08-26,Tuesday
2024-08-27,Machine Curl,125.0,12,Biceps,,1500.0,2024-08-26,Tuesday
2024-08-27,Machine Curl,125.0,10,Biceps,,1250.0,2024-08-26,Tuesday
2024-08-27,Machine Curl,125.0,10,Biceps,,1250.0,2024-08-26,Tuesday
2024-08-27,Machine Lateral Raise,110.0,9,Shoulders,,990.0,2024-08-26,Tuesday
2024-08-27,Dips,180.0,14,Triceps,Chest,2520.0,2024-08-26,Tuesday
2024-08-27,Dips,180.0,12,Triceps,Chest,2160.0,2024-08-26,Tuesday
2024-08-27,Dips,180.0,11,Triceps,Chest,1980.0,2024-08-26,Tuesday
2024-08-27,Hammer Curl,35.0,10,Biceps,,350.0,2024-08-26,Tuesday
2024-08-27,Hammer Curl,35.0,10,Biceps,,350.0,2024-08-26,Tuesday
2024-08-27,Hammer Curl,35.0,10,Biceps,,350.0,2024-08-26,Tuesday
2024-09-03,Hack Squat,90.0,13,Quads,Glutes,1170.0,2024-09-02,Tuesday
2024-09-03,Hack Squat,180.0,14,Quads,Glutes,2520.0,2024-09-02,Tuesday
2024-09-03,Hack Squat,270.0,8,Quads,Glutes,2160.0,2024-09-02,Tuesday
2024-09-03,Hack Squat,270.0,8,Quads,Glutes,2160.0,2024-09-02,Tuesday
2024-09-03,Hack Squat,180.0,12,Quads,Glutes,2160.0,2024-09-02,Tuesday
2024-09-03,Hammer Curl,40.0,12,Biceps,,480.0,2024-09-02,Tuesday
2024-09-03,Hammer Curl,40.0,12,Biceps,,480.0,2024-09-02,Tuesday
2024-09-03,Hammer Curl,40.0,10,Biceps,,400.0,2024-09-02,Tuesday
2024-09-03,Hammer Curl,40.0,10,Biceps,,400.0,2024-09-02,Tuesday
2024-09-03,Hammer Curl,40.0,11,Biceps,,440.0,2024-09-02,Tuesday
2024-09-03,Leg Curl,70.0,11,Hamstrings,,770.0,2024-09-02,Tuesday
2024-09-03,Leg Curl,70.0,10,Hamstrings,,700.0,2024-09-02,Tuesday
2024-09-03,Leg Curl,70.0,10,Hamstrings,,700.0,2024-09-02,Tuesday
2024-09-03,Leg Curl,70.0,9,Hamstrings,,630.0,2024-09-02,Tuesday
2024-09-03,Leg Press,360.0,15,Quads,Glutes,5400.0,2024-09-02,Tuesday
2024-09-03,Leg Press,450.0,13,Quads,Glutes,5850.0,2024-09-02,Tuesday
2024-09-03,Leg Press,540.0,12,Quads,Glutes,6480.0,2024-09-02,Tuesday
2024-09-03,Leg Press,630.0,10,Quads,Glutes,6300.0,2024-09-02,Tuesday
2024-09-03,Leg Press,720.0,8,Quads,Glutes,5760.0,2024-09-02,Tuesday
2024-09-03,EZ Curl,80.0,16,Biceps,,1280.0,2024-09-02,Tuesday
2024-09-03,EZ Curl,80.0,12,Biceps,,960.0,2024-09-02,Tuesday
